Object	Pr[possible]	Pr[verylikely]	Pr[likely]	Pr[unlikely]	Pr[veryunlikely]	DS Cost	MajorityVote Cost	NoVote Cost
Mehrdad Mir:Mehrdad Mir Fallah	0.0	0.02393	0.97607	0.0	0.0	0.0467147102	0.66	1.3505112869140814
Mehrdad Mir:Mehrdad Mir Hosseini	5.4E-4	1.0E-4	0.99936	0.0	0.0	0.0012793968000000002	0.8400000000000001	1.3505112869140814
Mehrdad Mir:Mehrdad Sarlak	0.64547	0.0	3.5E-4	0.3508	0.00338	0.4649099614	0.9000000000000001	1.3505112869140814
Mehrdad Mir:Rdam	0.0	0.0	0.0	9.6E-4	0.99904	0.0019181568000000001	1.3200000000000003	1.3505112869140814
Mehrdad Oladi:Mehrdad	1.4E-4	0.0	0.99986	0.0	0.0	2.7996079999999994E-4	1.4600000000000009	1.3505112869140814
Mehrdad Oladi:Mehrdad Alirezaei	0.00379	0.0	3.0E-5	0.78176	0.21443	0.3445747292	1.1000000000000005	1.3505112869140814
Mehrdad Oladi:Mehrdad Hosseini Zadeh	0.19634	0.0	7.0E-5	0.77782	0.02578	0.3660414423999999	1.0000000000000002	1.3505112869140814
Mehrdad Oladi:Mehrdad Oladi Ghadikolaei	5.0E-5	0.0	0.99995	0.0	0.0	9.999500000000001E-5	1.1	1.3505112869140814
Mehrdad Oladi:Mehrdad Pooladi	0.01787	0.0	0.98213	0.0	0.0	0.0351013262	1.1800000000000004	1.3505112869140814
Mehrdad Oladi:Mihr	1.0E-5	0.0	0.0	0.02308	0.97691	0.0451337036	1.1	1.3505112869140814
Mehrdad Oladi:Oladi	0.00352	0.0	0.99648	0.0	0.0	0.0070152192000000006	1.3000000000000003	1.3505112869140814
Mehrdad Oladi:Radad	0.0	0.0	0.0	3.5E-4	0.99965	6.99755E-4	0.64	1.3505112869140814
Mehrdad Oladi:Ray Ouladi	0.00215	0.0	0.0	0.71294	0.28491	0.41176333880000004	1.1	1.3505112869140814
Mehrdad Oladi:Reza Oladi	0.10714	0.0	1.0E-5	0.87366	0.01919	0.22900124260000002	1.1200000000000003	1.3505112869140814
Meraj Muhammad Khan:Colonel Muhammad Khan	0.95596	0.0	0.0404	0.00364	0.0	0.08478918079999999	1.2800000000000002	1.3505112869140814
Meraj Muhammad Khan:Meraj Ghazal	0.0212	0.0	0.0	0.37528	0.60352	0.5200683392	1.1	1.3505112869140814
Meraj Muhammad Khan:Meraj Mohammad Khan	0.0	1.0	0.0	0.0	0.0	0.0	0.5	1.3505112869140814
Meraj Muhammad Khan:Meraj Muhammad Khan Say Mulaqat	5.2E-4	0.0	0.99948	0.0	0.0	0.0010394592	1.037037037037037	1.3505112869140814
Meraj Muhammad Khan:Meraj Ul-Haque	0.0012	0.0	0.0	0.92941	0.0694	0.131565812	1.1600000000000004	1.3505112869140814
Meraj Muhammad Khan:Miraj Muhammad Khan	0.0	1.0	0.0	0.0	0.0	0.0	0.18	1.3505112869140814
Meraj Muhammad Khan:Mohammad	0.28275	0.0	3.6E-4	0.71652	3.6E-4	0.40735126079999995	1.1600000000000004	1.3505112869140814
Meraj Muhammad Khan:Muhammad Ayub Khan	0.8107	0.0	3.0E-5	0.18769	0.00158	0.31010873959999996	1.1600000000000004	1.3505112869140814
Meraj Muhammad Khan:Muhammad Hanif	0.02025	0.0	0.0	0.62435	0.3554	0.49786155499999996	0.9382716049382716	1.3505112869140814
Meraj Muhammad Khan:Muhammad Khan	1.6E-4	0.0	0.99984	0.0	0.0	3.199488E-4	0.8400000000000001	1.3505112869140814
Mir Balach Marri:Balaach Marri	2.8E-4	4.1E-4	0.99931	0.0	0.0	0.0013795069999999999	1.1	1.3505112869140814
Mir Balach Marri:Balach Gorgezh	0.00453	0.0	0.0	0.18715	0.80832	0.3188965134	1.12	1.3505112869140814
Mir Balach Marri:Balach Marri	1.2E-4	0.0	0.99988	0.0	0.0	2.399712E-4	1.4600000000000009	1.3505112869140814
Mir Balach Marri:Baloch	0.38627	0.0	0.0	0.61157	0.00216	0.47844164299999997	1.4200000000000006	1.3505112869140814
Mir Balach Marri:Balochi	0.07908	0.0	6.0E-5	0.84419	0.07667	0.2874571358	1.1600000000000004	1.3505112869140814
Mir Balach Marri:Bella Marri	0.32734	0.0	0.00345	0.63294	0.03627	0.519521121	1.3000000000000005	1.3505112869140814
Mir Balach Marri:George Balach Sr.	0.00399	0.0	0.0	0.51031	0.4857	0.5075391798000001	0.9600000000000002	1.3505112869140814
Mir Balach Marri:Marri Balochi	0.71265	0.0	0.28422	0.00213	0.001	0.41511638939999995	1.4800000000000004	1.3505112869140814
Mir Balach Marri:Marri Sui	0.00442	0.0	0.0	0.72494	0.27063	0.4035742324	0.9800000000000002	1.3505112869140814
Mir Balach Marri:Serdj Balach	5.0E-5	0.0	0.0	0.15943	0.84052	0.26819225420000004	0.84	1.3505112869140814
Mir Ghazan Marri:Cheryl	0.0	0.0	0.0	1.0E-5	0.99999	1.99998E-5	1.0	1.3505112869140814
Mir Ghazan Marri:Gazain Marri	7.0E-5	0.66925	0.33068	0.0	0.0	0.4428488652	0.66	1.3505112869140814
Mir Ghazan Marri:Ghadiri	0.0	0.0	0.0	9.0E-5	0.99991	1.7998380000000002E-4	1.2800000000000002	1.3505112869140814
Mir Ghazan Marri:Ghanbari	0.30594	0.0	1.4E-4	0.31533	0.37859	0.8955892518	1.4200000000000006	1.3505112869140814
Mir Ghazan Marri:Ghazali	0.03694	0.0	4.0E-5	0.59558	0.36743	0.5361472572000001	1.560000000000001	1.3505112869140814
Mir Ghazan Marri:Ghazan Marri	1.0E-4	0.2971	0.7028	0.0	0.0	0.4178631599999999	0.4444444444444445	1.3505112869140814
Mir Ghazan Marri:Ghazanfar	0.0411	0.0	0.0	0.89144	0.06746	0.2046398768	1.1600000000000004	1.3505112869140814
Mir Ghazan Marri:Ghazdari	0.17828	0.0	6.0E-5	0.60383	0.21782	0.6339306524	1.2200000000000002	1.3505112869140814
Mir Ghazan Marri:Mr Ghazan Mahmood	0.26125	0.0	0.00402	0.72577	0.00895	0.41554556359999995	0.78	1.3505112869140814
Mir Ghazan Marri:Sher Mohammad Marri	0.0035	0.0	0.0	0.72717	0.26933	0.4005582022	0.54320987654321	1.3505112869140814
Mir Mehran Marri:Hair Biyar Marri	0.16356	0.0	8.0E-5	0.83448	0.00189	0.27766005600000004	1.1800000000000002	1.3505112869140814
Mir Mehran Marri:Hassan Marri	0.23406	0.0	4.8E-4	0.76475	7.1E-4	0.36144050780000003	1.2200000000000002	1.3505112869140814
Mir Mehran Marri:Marri Lynn	0.00961	0.0	0.0	0.7048	0.28559	0.4270919996	1.1400000000000003	1.3505112869140814
Mir Mehran Marri:Mehr	0.05537	0.0	0.94247	0.00216	0.0	0.112751267	1.1	1.3505112869140814
Mir Mehran Marri:Mehran Massih	0.08558	0.0	2.4E-4	0.91298	0.0012	0.15978685999999998	1.3200000000000005	1.3505112869140814
Mir Mehran Marri:Mehran Modiri	0.68294	0.0	0.00277	0.31234	0.00195	0.4404406410000001	1.1200000000000003	1.3505112869140814
Mir Mehran Marri:Mett Marri	0.05585	0.0	0.0	0.94108	0.00307	0.1115827052	1.2800000000000005	1.3505112869140814
Mir Mehran Marri:Mirjana Letterio	1.0E-4	0.0	0.0	0.01402	0.98588	0.028041231200000002	0.84	1.3505112869140814
Mir Mehran Marri:Nader	0.0	0.0	0.0	0.0	1.0	0.0	0.32	1.3505112869140814
Mir Mehran Marri:Ramin Mehran	0.01741	0.0	0.0	0.55926	0.42333	0.522457206	1.037037037037037	1.3505112869140814
Mirza Abbas Khan Sheida:Abbas Farid	0.08877	0.0	0.0	0.68778	0.22345	0.5088199691999999	0.9800000000000002	1.3505112869140814
Mirza Abbas Khan Sheida:Abbas Hilmi Pasha	3.4E-4	0.0	0.0	0.24672	0.75294	0.3727224816	0.9800000000000001	1.3505112869140814
Mirza Abbas Khan Sheida:Hajji Mirza Abbas Khan Amiri	0.91867	0.0	0.08076	4.8E-4	9.0E-5	0.14979497879999998	1.7400000000000004	1.3505112869140814
Mirza Abbas Khan Sheida:Imran Abbas Naqvi	0.01584	0.0	0.0	0.86081	0.12334	0.24742989399999998	1.4800000000000002	1.3505112869140814
Mirza Abbas Khan Sheida:Mirza Abbas Khan	2.0E-5	0.00186	0.99812	0.0	0.0	0.0037530800000000002	1.4400000000000002	1.3505112869140814
Mirza Abbas Khan Sheida:Mirza Hassan Askari	0.01724	0.0	0.0	0.94906	0.0337	0.09901418479999999	1.1600000000000004	1.3505112869140814
Mirza Abbas Khan Sheida:Rira Abbasi	0.00242	0.0	0.0	0.57156	0.42603	0.4938937344	1.2800000000000005	1.3505112869140814
Mirza Abbas Khan Sheida:Sheida	0.41049	0.0	0.58947	4.0E-5	0.0	0.4840702350000001	1.4814814814814814	1.3505112869140814
Mirza Abbas Khan Sheida:Sheida Hodge	3.0E-4	0.0	0.0	0.30813	0.69157	0.42720169020000004	0.66	1.3505112869140814
Mirza Abbas Khan Sheida:Sheida Mohamadi	0.00804	0.0	0.0	0.81668	0.17528	0.30506455999999993	1.3800000000000003	1.3505112869140814
Mohamad Ali Sepanlou:Ali Sepanlou	0.0	0.00168	0.99832	0.0	0.0	0.0033543552	1.4800000000000002	1.3505112869140814
Mohamad Ali Sepanlou:Mohamad	0.0254	1.0E-5	0.97445	1.4E-4	0.0	0.0500753774	1.1600000000000001	1.3505112869140814
Mohamad Ali Sepanlou:Mohamad Al-Sheikhly	0.55975	0.0	0.43549	0.00476	0.0	0.5011516046	1.0000000000000004	1.3505112869140814
Mohamad Ali Sepanlou:Mohamad Ali Sepanlou Altro	0.0	0.33012	0.66988	0.0	0.0	0.44228157120000006	1.1800000000000002	1.3505112869140814
Mohamad Ali Sepanlou:Mohamad Sameer Ali Al-Waely	0.00119	0.0	0.0	0.08519	0.91362	0.16021415899999997	0.9000000000000002	1.3505112869140814
Mohamad Ali Sepanlou:Mohamad Souleimani Laalmai	0.00301	0.0	0.0	0.59069	0.4063	0.48844249980000004	1.0800000000000003	1.3505112869140814
Mohamad Ali Sepanlou:Mohammad Ali	2.0E-5	0.0	0.99998	0.0	0.0	3.99992E-5	1.0	1.3505112869140814
Mohamad Ali Sepanlou:Mohammad-Ali Sepanlou	0.0	1.0	0.0	0.0	0.0	0.0	0.36	1.3505112869140814
Mohamad Ali Sepanlou:Muhammad Sa'id Ali Hasan	0.01991	0.0	0.0	0.93995	0.04014	0.11608474460000001	1.1000000000000005	1.3505112869140814
Mohamad Ali Sepanlou:Syed Mohammad Ahsan	0.04483	0.0	2.0E-5	0.76206	0.19308	0.39731242240000003	1.1600000000000004	1.3505112869140814
Mohammad Ali Abtahi:Ali Abtahi	0.0	0.0	1.0	0.0	0.0	0.0	1.2040816326530606	1.3505112869140814
Mohammad Ali Abtahi:Il Mohammed Abtahi	0.0	0.0	1.0	0.0	0.0	0.0	1.2333333333333332	1.3505112869140814
Mohammad Ali Abtahi:Mohammad Ali	0.0	0.0	1.0	0.0	0.0	0.0	1.1688888888888886	1.3505112869140814
Mohammad Ali Abtahi:Mohammad El Akkari	0.09125	0.0	0.0	0.90697	0.00178	0.1694005382	1.300411522633745	1.3505112869140814
Mohammad Ali Abtahi:Mohammad Reza Shah Pahlavi	0.0	0.0	0.0	1.0	0.0	0.0	1.0422222222222222	1.3505112869140814
Mohammad Ali Abtahi:Mohammed Abtahi	0.0	0.0	1.0	0.0	0.0	0.0	1.1367419738406663	1.3505112869140814
Mohammad Ali Abtahi:Muhammad	0.00913	0.0	0.99087	0.0	0.0	0.0180932862	1.1555555555555552	1.3505112869140814
Mohammad Ali Abtahi:Muhammad Ali	0.0	0.0	1.0	0.0	0.0	0.0	1.0844444444444445	1.3505112869140814
Mohammad Ali Abtahi:Muhammad Ali Abtahi	0.0	1.0	0.0	0.0	0.0	0.0	1.0083234244946495	1.3505112869140814
Mohammad Ali Abtahi:Muhammad Reza Pahlavi	0.0	0.0	0.0	1.0	0.0	0.0	1.3822222222222225	1.3505112869140814
Mohammad Ali Eslami Nodooshan:Ahmadi Nodooshan	0.81945	2.0E-5	0.11529	0.06524	0.0	0.32603469180000005	1.3400000000000005	1.3505112869140814
Mohammad Ali Eslami Nodooshan:Mohammad Ali Eslami Nodushan	0.0	1.0	0.0	0.0	0.0	0.0	0.18	1.3505112869140814
Mohammad Ali Eslami Nodooshan:Mohammad Nodooshan	0.13617	0.09399	0.76489	0.00495	0.0	0.42257304599999995	1.7400000000000004	1.3505112869140814
Mohammad Ali Eslami Nodooshan:Mohammed	0.22563	0.0	0.77402	3.5E-4	0.0	0.35052583419999994	0.8200000000000001	1.3505112869140814
Mohammad Ali Eslami Nodooshan:Mohammed Ali	0.87254	0.0	0.07922	0.04821	3.0E-5	0.23777418620000002	1.0	1.3505112869140814
Mohammad Ali Eslami Nodooshan:Mohammed Faisal Ahmed	0.06495	0.0	0.0	0.91209	0.02296	0.16632867179999997	1.0000000000000002	1.3505112869140814
Mohammad Ali Eslami Nodooshan:Muhammad Ali	0.013	0.0	0.9869	1.0E-4	0.0	0.026056759999999998	1.0400000000000003	1.3505112869140814
Mohammad Ali Eslami Nodooshan:Rasool Jalili Mohammadi-Nodooshan	0.18962	0.0	0.01807	0.79205	2.6E-4	0.3651165428	1.2600000000000005	1.3505112869140814
Mohammad Ali Eslami Nodooshan:Seyed Mohammad Ali Eslami	0.04352	0.0	0.95583	6.5E-4	0.0	0.08573717719999999	1.6200000000000006	1.3505112869140814
Mohammad Ali Eslami Nodooshan:Seyed Mohammad Hosyni Nodooshan	0.60509	0.0	0.04265	0.35209	1.7E-4	0.5383476819999999	1.2400000000000002	1.3505112869140814
Mohammad Ali Jamalzadeh:Ali Jamalzadeh	6.5E-4	9.3E-4	0.99841	0.0	0.0	0.0031573936	0.8400000000000001	1.3505112869140814
Mohammad Ali Jamalzadeh:Jamalzade	0.6362	0.0	0.29908	0.06446	2.5E-4	0.5408001332	1.2200000000000004	1.3505112869140814
Mohammad Ali Jamalzadeh:Mirza Mohammad Ali Naqib	0.05506	0.0	1.0E-5	0.72879	0.21614	0.44294159080000006	0.92	1.3505112869140814
Mohammad Ali Jamalzadeh:Mohamed Ali Kadem Hamzaa	0.61268	0.0	0.01246	0.37401	8.6E-4	0.49502074760000003	1.4000000000000001	1.3505112869140814
Mohammad Ali Jamalzadeh:Mohammad Ali Jamal-Zadeh	0.0	0.99999	1.0E-5	0.0	0.0	1.99998E-5	0.48	1.3505112869140814
Mohammad Ali Jamalzadeh:Mohammad Reza Jamalzadeh	0.21212	0.0	0.78355	0.00432	1.0E-5	0.34784129700000005	1.4000000000000004	1.3505112869140814
Mohammad Ali Jamalzadeh:Mohammad-Ali	0.00532	2.6E-4	0.99439	3.0E-5	0.0	0.011222618	1.0200000000000002	1.3505112869140814
Mohammad Ali Jamalzadeh:Mohammad-Ali Jamalzadeh	0.0	1.0	0.0	0.0	0.0	0.0	0.0	1.3505112869140814
Mohammad Ali Jamalzadeh:Muhammad	0.0341	3.0E-5	0.96514	7.3E-4	0.0	0.0687526746	1.1600000000000001	1.3505112869140814
Mohammad Ali Jamalzadeh:Muhammad Ali	0.00397	6.0E-5	0.99597	0.0	0.0	0.008028470999999999	0.8	1.3505112869140814
Mohammad Gul:Gul	0.02178	0.0	0.97822	1.0E-5	0.0	0.042650827599999996	1.0800000000000003	1.3505112869140814
Mohammad Gul:Haji Mohammad Gul	0.0	0.0	1.0	0.0	0.0	0.0	1.1	1.3505112869140814
Mohammad Gul:Mohammad	1.8E-4	0.0	0.99982	0.0	0.0	3.5993520000000004E-4	1.02	1.3505112869140814
Mohammad Gul:Mohammad Ali	0.05189	0.0	3.0E-5	0.84459	0.10349	0.28406826519999995	1.0800000000000003	1.3505112869140814
Mohammad Gul:Mohammad Gul Ahmadzai	4.3E-4	0.0	0.99957	0.0	0.0	8.596302E-4	1.0200000000000002	1.3505112869140814
Mohammad Gul:Mohammad Gul Hassan	0.00331	0.0	0.99669	0.0	0.0	0.0065980878	0.86	1.3505112869140814
Mohammad Gul:Mohammad Gul Mohabbat	5.0E-5	0.0	0.99995	0.0	0.0	9.999500000000001E-5	1.1	1.3505112869140814
Mohammad Gul:Mohammad Reza Pahlavi	0.0087	0.0	0.0	0.96171	0.02959	0.0746774838	1.4600000000000004	1.3505112869140814
Mohammad Gul:Mohammed Gul	0.0	1.0	0.0	0.0	0.0	0.0	0.8200000000000001	1.3505112869140814
Mohammad Gul:Nargis Mohammad Gul Arabi	0.29998	0.0	0.39885	0.30116	0.0	0.9004486636	1.5600000000000007	1.3505112869140814
Mohammad Hashem Mohaymeni:Ahmed Hashem Hande	0.00616	0.0	0.0	0.70204	0.2918	0.4255496288	0.8200000000000001	1.3505112869140814
Mohammad Hashem Mohaymeni:Akram Mohammad Ali Al-Haymouni	0.30767	0.0	0.0	0.41852	0.27381	0.8236945099999999	1.56	1.3505112869140814
Mohammad Hashem Mohaymeni:Mark Hashem	8.1E-4	0.0	0.0	0.19044	0.80875	0.3109655628	0.8	1.3505112869140814
Mohammad Hashem Mohaymeni:Mohamed Hameed Hashem	0.97359	0.0	7.4E-4	0.02567	0.0	0.051501006999999994	1.2200000000000002	1.3505112869140814
Mohammad Hashem Mohaymeni:Mohammad Hashem	0.00108	0.0	0.99892	0.0	0.0	0.0021576672	1.1800000000000004	1.3505112869140814
Mohammad Hashem Mohaymeni:Mohammad Hashem Mohaimeni	0.0	1.0	0.0	0.0	0.0	0.0	0.7901234567901235	1.3505112869140814
Mohammad Hashem Mohaymeni:Mohammad Hashem Zamani	0.05743	0.0	0.0	0.93898	0.00359	0.11541781400000002	1.037037037037037	1.3505112869140814
Mohammad Hashem Mohaymeni:Mohammad Saklayen	0.00596	0.0	0.0	0.97724	0.0168	0.044884476799999996	1.2200000000000002	1.3505112869140814
Mohammad Hashem Mohaymeni:Mohammad-Hashem Mohaymeni	0.0	1.0	0.0	0.0	0.0	0.0	0.5	1.3505112869140814
Mohammad Hashem Mohaymeni:Mohammadtaghi Hajiaghayi	0.00142	0.0	0.0	0.60215	0.39643	0.48138247739999995	1.037037037037037	1.3505112869140814
Mohammad Khalil:Jason Mohammad	0.09536	0.0	1.0E-5	0.87036	0.03426	0.23873903800000004	1.4000000000000006	1.3505112869140814
Mohammad Khalil:Khalil	0.12663	0.0	0.87323	1.3E-4	0.0	0.22164123319999995	1.4400000000000002	1.3505112869140814
Mohammad Khalil:Mohammad Ali	0.19768	0.0	0.0	0.75982	0.04251	0.39861583879999996	1.1600000000000004	1.3505112869140814
Mohammad Khalil:Mohammad Ali Jawad	0.13037	0.0	0.0	0.857	0.01263	0.25168829240000007	1.2200000000000004	1.3505112869140814
Mohammad Khalil:Mohammad Ali Syed	0.02225	0.0	0.0	0.58791	0.38984	0.5192394238	1.3000000000000003	1.3505112869140814
Mohammad Khalil:Mohammad Khalil Hijazi	0.00197	0.0	0.99803	0.0	0.0	0.003932238199999999	1.1	1.3505112869140814
Mohammad Khalil:Mohammad Khalil Saleh	0.01904	0.0	0.98096	0.0	0.0	0.037354956800000005	1.4000000000000001	1.3505112869140814
Mohammad Khalil:Mohammad Mahmoody	0.00991	0.0	0.0	0.60376	0.38634	0.4937943176	1.1400000000000001	1.3505112869140814
Mohammad Khalil:Mohammed Khalil	0.0	1.0	0.0	0.0	0.0	0.0	0.18	1.3505112869140814
Mohammad Khalil:Muhammad Reza Pahlavi	7.9E-4	0.0	0.0	0.44926	0.54995	0.4965887468	1.1	1.3505112869140814
Mohammad Khan:Azam Khan	0.45128	0.0	0.00242	0.54328	0.00303	0.5065917284000001	1.1200000000000003	1.3505112869140814
Mohammad Khan:Jason Mohammad	0.02869	0.0	0.0	0.95017	0.02113	0.0970998176	1.0800000000000003	1.3505112869140814
Mohammad Khan:Mohammad	0.00543	0.0	0.99456	1.0E-5	0.0	0.0108408126	1.1600000000000001	1.3505112869140814
Mohammad Khan:Mohammad El Akkari	0.03367	0.0	0.0	0.75466	0.21167	0.39880428439999993	1.4000000000000004	1.3505112869140814
Mohammad Khan:Mohammad Kashef Khan	8.8E-4	0.0	0.99912	0.0	0.0	0.0017584512000000001	1.1600000000000001	1.3505112869140814
Mohammad Khan:Mohammad Reza Shajarian	0.07124	0.0	1.0E-5	0.89723	0.03152	0.193419854	0.8	1.3505112869140814
Mohammad Khan:Mohammad Yaqub Khan	0.00903	1.0E-5	0.99073	2.3E-4	0.0	0.018828398799999996	1.0400000000000003	1.3505112869140814
Mohammad Khan:Mohammadtaghi Hajiaghayi	7.0E-5	0.0	0.0	0.01225	0.98768	0.0244764254	0.9000000000000002	1.3505112869140814
Mohammad Khan:Muhammad Ali	0.01101	0.0	0.0	0.98604	0.00295	0.027660154800000003	1.0800000000000003	1.3505112869140814
Mohammad Khan:Muhammad Ali Khan	4.4E-4	0.0	0.99946	1.0E-4	0.0	0.0012793968000000002	0.9	1.3505112869140814
Mohammad Omar Samim:Maulvi Muhammad Saeed	4.0E-5	0.0	0.0	0.22945	0.77051	0.3537286766	0.8	1.3505112869140814
Mohammad Omar Samim:Mohammad Ali	0.03384	0.0	0.0	0.91263	0.05353	0.166718787	1.6200000000000006	1.3505112869140814
Mohammad Omar Samim:Mohammad El Akkari	0.00408	0.0	0.0	0.39109	0.60483	0.4861480494	1.4600000000000004	1.3505112869140814
Mohammad Omar Samim:Mohammad Omar Shairzaad	0.56407	0.0	0.34766	0.08828	0.0	0.6145670507999998	0.6	1.3505112869140814
Mohammad Omar Samim:Mohammad Umar Taj	0.92709	0.0	1.0E-5	0.07277	1.3E-4	0.13545114599999997	1.1600000000000001	1.3505112869140814
Mohammad Omar Samim:Mohammed Omar	1.5E-4	2.0E-5	0.99983	0.0	0.0	3.399542E-4	0.42000000000000004	1.3505112869140814
Mohammad Omar Samim:Mohammed Omar Samim	0.0	0.99996	4.0E-5	0.0	0.0	7.99968E-5	0.48	1.3505112869140814
Mohammad Omar Samim:Muhammad	0.51293	0.0	0.00104	0.48601	2.0E-5	0.5017275142	1.1600000000000004	1.3505112869140814
Mohammad Omar Samim:Muhammad Omar Samim	0.0	1.0	0.0	0.0	0.0	0.0	0.18	1.3505112869140814
Mohammad Omar Samim:Samim	0.00116	0.0	0.99884	0.0	0.0	0.0023173088	0.9800000000000003	1.3505112869140814
Mohammad Qadir Hussain:Abd Al Qadir	0.0	0.0	0.0	0.0	1.0	0.0	1.0888888888888888	1.3505112869140814
Mohammad Qadir Hussain:Imam Hussain	0.0	0.0	0.0	1.0	0.0	0.0	1.1488888888888886	1.3505112869140814
Mohammad Qadir Hussain:Mohammad Hussein	0.0	0.0	1.0	0.0	0.0	0.0	1.1933333333333331	1.3505112869140814
Mohammad Qadir Hussain:Mohammad Khordadian	6.0E-5	0.0	0.0	0.99993	1.0E-5	1.399926E-4	1.1577777777777776	1.3505112869140814
Mohammad Qadir Hussain:Mohammed Hussain Na'aeem	0.0	0.0	0.0	1.0	0.0	0.0	1.6123662306777649	1.3505112869140814
Mohammad Qadir Hussain:Mohammed Qadir Hussain	0.0	1.0	0.0	0.0	0.0	0.0	0.4755555555555556	1.3505112869140814
Mohammad Qadir Hussain:Muhammad	0.00668	0.0	0.99332	0.0	0.0	0.0132707552	1.3933333333333329	1.3505112869140814
Mohammad Qadir Hussain:Muhammad Qadir	0.0	0.0	1.0	0.0	0.0	0.0	1.191111111111111	1.3505112869140814
Mohammad Qadir Hussain:Qadir Kalhoro	0.0	0.0	0.0	0.04956	0.95044	0.09420761279999999	1.1319857312722952	1.3505112869140814
Mohammad Qadir Hussain:Zakir Hussain	3.0E-4	0.0	0.0	0.9997	1.0E-5	6.198259999999999E-4	1.1129607609988112	1.3505112869140814
Mohammad Reza Darvishi:Hamid Darvishi	1.0E-5	0.0	0.0	0.76546	0.23453	0.359071358	1.4000000000000008	1.3505112869140814
Mohammad Reza Darvishi:Mohammad Asadzadeh	0.00647	0.0	0.0	0.74596	0.24757	0.3854144684	1.2200000000000002	1.3505112869140814
Mohammad Reza Darvishi:Mohammad Reza Aref	0.51665	0.0	1.0E-5	0.4832	1.4E-4	0.4997448494	1.2400000000000007	1.3505112869140814
Mohammad Reza Darvishi:Mohammad Reza Eskandari	0.81652	0.0	0.07824	0.10518	6.0E-5	0.3326860824	1.3200000000000003	1.3505112869140814
Mohammad Reza Darvishi:Mohammad Reza Lotfi	0.80728	0.0	0.0946	0.09775	3.6E-4	0.3489864152000001	1.3800000000000006	1.3505112869140814
Mohammad Reza Darvishi:Mohammad Reza Mahdavi Kani	0.4095	0.0	0.00187	0.58782	8.1E-4	0.48964114019999994	1.560000000000001	1.3505112869140814
Mohammad Reza Darvishi:Mohammad-Reza Darvishi	0.0	1.0	0.0	0.0	0.0	0.0	0.5	1.3505112869140814
Mohammad Reza Darvishi:Mohammad-Reza Foroutan	0.12881	0.0	0.00116	0.86726	0.00276	0.23397499400000002	1.0800000000000003	1.3505112869140814
Mohammad Reza Darvishi:Reza Ali	0.00624	0.0	0.0	0.53688	0.45688	0.508683456	1.1	1.3505112869140814
Mohammad Reza Darvishi:Reza Shah	0.0026	0.0	0.0	0.66715	0.33026	0.44756980199999996	0.9600000000000002	1.3505112869140814
Mohammad Reza Honarmand:Mohammad Moharrami	0.02793	0.0	1.0E-5	0.93666	0.0354	0.1226323926	1.2400000000000002	1.3505112869140814
Mohammad Reza Honarmand:Mohammad Reza Aref	0.97774	0.0	0.00288	0.01936	1.0E-5	0.043752572	1.2200000000000004	1.3505112869140814
Mohammad Reza Honarmand:Mohammad Reza Lotfi	0.70488	0.0	0.0	0.29361	0.00151	0.4190638109999999	1.2800000000000005	1.3505112869140814
Mohammad Reza Honarmand:Mohammad Reza Mamani	0.82887	0.0	0.16879	0.00234	0.0	0.2852689205999999	1.1600000000000004	1.3505112869140814
Mohammad Reza Honarmand:Mohammad Reza Shah Pahlavi	0.7681	0.0	0.00249	0.22937	4.0E-5	0.35860970040000006	1.4400000000000004	1.3505112869140814
Mohammad Reza Honarmand:Mohammad-Reza Honarmand	0.0	1.0	0.0	0.0	0.0	0.0	0.0	1.3505112869140814
Mohammad Reza Honarmand:Mohammadreza Honarmand	0.0	1.0	0.0	0.0	0.0	0.0	1.08	1.3505112869140814
Mohammad Reza Honarmand:Mohammadtaghi Hajiaghayi	0.00344	0.0	0.0	0.9091	0.08746	0.16647782960000002	0.54320987654321	1.3505112869140814
Mohammad Reza Honarmand:Mohammed Rahman	0.00224	0.0	0.0	0.97096	0.02679	0.05661397600000001	1.3000000000000003	1.3505112869140814
Mohammad Reza Honarmand:Muhammad	0.67995	0.0	0.15132	0.15911	0.00962	0.5564198006	1.1358024691358022	1.3505112869140814
Mohammad Reza Khatami:Marko Khatami	0.00674	0.0	0.0	0.84108	0.15218	0.27143164000000003	1.2800000000000005	1.3505112869140814
Mohammad Reza Khatami:Mohammad Ahmed Fikree	0.00206	0.0	0.0	0.93298	0.06496	0.12559190960000002	0.9800000000000002	1.3505112869140814
Mohammad Reza Khatami:Mohammad Ghomi	2.6E-4	0.0	0.0	0.51843	0.48131	0.49982123259999994	0.8200000000000001	1.3505112869140814
Mohammad Reza Khatami:Mohammad Khatami	1.1E-4	0.0	0.99989	0.0	0.0	2.199758E-4	1.3800000000000001	1.3505112869140814
Mohammad Reza Khatami:Mohammad Reza Lotfi	0.66661	0.0	0.02575	0.30572	0.00192	0.48000176299999997	1.0200000000000002	1.3505112869140814
Mohammad Reza Khatami:Mohammad Reza Mahdavi Kani	0.28419	0.0	0.001	0.71001	0.0048	0.4192652478	1.2800000000000002	1.3505112869140814
Mohammad Reza Khatami:Mohammadreza Khatami	0.0	1.0	0.0	0.0	0.0	0.0	0.8200000000000002	1.3505112869140814
Mohammad Reza Khatami:Muhammad	0.972	0.0	0.00108	0.02669	2.2E-4	0.05496871	1.2800000000000005	1.3505112869140814
